TransactionID,CustomerID,CustomerName,CustomerDOB,CustAccountBalance,LoanAmount,CustomerEmail,CustLocation,TotalAmountPaid,LoanDuration,LoanRate,LoanSanctDate,LastCycleDate,IssuerBank,LoanEndDate,RemainingLoan
5400658,408794,Damini Goda,20-03-1989,809675,4377298,damini.goda@gmail.com,Andhra Pradesh,433163,5,8.1,21-12-2018,15-03-2022,PNB,20-12-2023,3944135
5400659,591258,Jhanvi Chanda,13-01-1987,414472,2114974,jhanvi.chanda@gmail.com,Uttarakhand,635182,10,5.9,18-05-2018,15-03-2022,SBI,15-05-2028,1479792
5400660,442773,Rasha Dutta,10-06-1991,241559,2168552,rasha.dutta@gmail.com,Arunachal Pradesh,166215,15,6.9,10-02-2020,21-03-2022,PNB,06-02-2035,2002337
5400661,515947,Mahika Dhaliwal,15-11-1986,245329,1656628,mahika.dhaliwal@gmail.com,Maharashtra,718504,20,8,24-10-2019,15-03-2022,HDFC,19-10-2039,938124
5400662,487425,Trisha Thaman,10-02-1983,517237,2628193,trisha.thaman@gmail.com,Jharkhand,316449,10,6.4,02-09-2020,15-03-2022,AXIS,31-08-2030,2311744
5400663,566699,Divyansh Kannan,19-11-1995,169094,4035341,divyansh.kannan@gmail.com,West Bengal,338417,20,6.8,17-01-2021,01-03-2022,CITI,12-01-2041,3696924
5400664,549144,Armaan Ramaswamy,14-05-1986,666323,1757762,armaan.ramaswamy@gmail.com,West Bengal,573030,20,7.2,31-01-2019,15-03-2022,SBI,26-01-2039,1184732
5400665,539728,Anya Dasgupta,09-07-1985,588416,1874963,anya.dasgupta@gmail.com,Telangana,509362,15,6.1,17-02-2020,01-03-2022,CITI,13-02-2035,1365601
5400666,556677,Misha Sastry,31-12-1982,706272,2683416,misha.sastry@gmail.com,Goa,456107,10,8.1,19-09-2020,07-03-2022,PNB,17-09-2030,2227309
5400667,481535,Vidur Dhawan,20-06-1989,718733,1453161,vidur.dhawan@gmail.com,Rajasthan,548258,10,7.2,08-09-2020,07-03-2022,ICICI,06-09-2030,904903
5400668,472052,Shayak Dube,24-06-1992,857815,1689223,shayak.dube@gmail.com,Odisha,798207,15,7.9,01-10-2019,07-03-2022,HDFC,27-09-2034,891016
5400669,471574,Anahi Bawa,27-07-1984,824885,1526716,anahi.bawa@gmail.com,Kerala,287218,5,7.3,16-06-2019,21-03-2022,PNB,14-06-2024,1239498
5400670,465730,Aarush Srinivasan,25-10-1990,333307,3854313,aarush.srinivasan@gmail.com,Goa,843783,20,6.1,17-10-2020,07-03-2022,HDFC,12-10-2040,3010530
5400671,431083,Hunar Sampath,06-06-1983,479766,3444580,hunar.sampath@gmail.com,Jharkhand,297836,20,6.2,06-07-2020,01-03-2022,IDBI,01-07-2040,3146744
5400672,574762,Renee Bains,17-11-1990,817536,2646928,renee.bains@gmail.com,Arunachal Pradesh,320361,10,8.1,11-08-2020,01-03-2022,HDFC,09-08-2030,2326567
5400673,534808,Ishita Khare,01-11-1991,521496,1430981,ishita.khare@gmail.com,Odisha,391304,15,5.9,09-06-2018,21-03-2022,AXIS,05-06-2033,1039677
5400674,461920,Aaryahi Bhakta,19-11-1990,618625,1769669,aaryahi.bhakta@gmail.com,Meghalaya,447538,20,6.8,18-07-2019,07-03-2022,HDFC,13-07-2039,1322131
5400675,542107,Nishith Deshpande,14-07-1984,314151,2814596,nishith.deshpande@gmail.com,Karnataka,484242,20,6.9,28-01-2021,07-03-2022,PNB,23-01-2041,2330354
5400676,440479,Jayan Gandhi,01-08-1988,963333,2635882,jayan.gandhi@gmail.com,Bihar,754519,5,6.7,20-10-2018,01-03-2022,IDBI,19-10-2023,1881363
5400677,410720,Adah Bora,06-03-1991,929463,4756716,adah.bora@gmail.com,Rajasthan,198121,5,6.1,27-01-2021,21-03-2022,SBI,26-01-2026,4558595
5400678,440793,Piya Sethi,09-05-1995,661895,4900130,piya.sethi@gmail.com,Manipur,637889,20,7.9,24-04-2020,01-03-2022,IDBI,19-04-2040,4262241
5400679,563912,Trisha Brahmbhatt,15-08-1986,760327,1811718,trisha.brahmbhatt@gmail.com,Uttar Pradesh,351030,10,6.3,12-07-2020,15-03-2022,ICICI,10-07-2030,1460688
5400680,436060,Elakshi Dhingra,14-01-1997,238680,1668066,elakshi.dhingra@gmail.com,Haryana,166096,5,8.1,13-11-2018,21-03-2022,PNB,12-11-2023,1501970
5400681,550931,Siya Kapoor,29-12-1982,667741,1960984,siya.kapoor@gmail.com,Nagaland,388774,15,7.9,30-07-2018,15-03-2022,CANARA,26-07-2033,1572210
5400682,402453,Nehmat Kata,31-03-1990,395810,1461549,nehmat.kata@gmail.com,Jharkhand,199602,20,7.4,22-11-2019,21-03-2022,AXIS,17-11-2039,1261947
5400683,473446,Ira Gokhale,04-03-1992,362392,3871691,ira.gokhale@gmail.com,Gujarat,328152,5,7.7,16-05-2019,01-03-2022,AXIS,14-05-2024,3543539
5400684,551625,Riya Saini,20-07-1983,400239,1510075,riya.saini@gmail.com,Rajasthan,168640,20,7.6,14-07-2020,01-03-2022,CITI,09-07-2040,1341435
5400685,420481,Rania Maharaj,13-11-1994,743573,4126784,rania.maharaj@gmail.com,Mizoram,408228,15,7,12-04-2020,07-03-2022,CANARA,09-04-2035,3718556
5400686,432300,Anay Sahni,20-06-1992,775461,3557462,anay.sahni@gmail.com,Uttar Pradesh,174898,15,6,01-02-2021,15-03-2022,PNB,29-01-2036,3382564
5400687,560176,Anahi Biswas,24-03-1984,864072,4229886,anahi.biswas@gmail.com,Tamil Nadu,801114,10,7.2,21-07-2020,07-03-2022,IDBI,19-07-2030,3428772
5400688,513170,Dharmajan Khanna,30-08-1993,390303,2885337,dharmajan.khanna@gmail.com,Kerala,748159,15,6,12-04-2020,21-03-2022,IDBI,09-04-2035,2137178
5400689,472187,Sumer Babu,09-04-1996,535963,4427679,sumer.babu@gmail.com,Uttar Pradesh,568164,10,7.7,13-06-2019,07-03-2022,SBI,10-06-2029,3859515
5400690,493910,Prisha Karnik,30-09-1990,893084,2393880,prisha.karnik@gmail.com,Chhattisgarh,493031,10,6.1,19-09-2019,15-03-2022,ICICI,16-09-2029,1900849
5400691,533909,Nirvaan Dave,26-02-1989,360418,4130407,nirvaan.dave@gmail.com,Chhattisgarh,848918,15,6.4,07-07-2018,07-03-2022,HDFC,03-07-2033,3281489
5400692,436908,Sana Lata,09-02-1987,443677,2406923,sana.lata@gmail.com,Karnataka,248979,10,6.3,25-12-2019,21-03-2022,IDBI,22-12-2029,2157944
5400693,457328,Amira Bail,13-11-1991,941615,4128351,amira.bail@gmail.com,Himachal Pradesh,506317,15,8.1,16-11-2020,01-03-2022,ICICI,13-11-2035,3622034
5400694,531447,Dishani Shroff,10-07-1995,499257,2685073,dishani.shroff@gmail.com,Jharkhand,332869,10,6,12-07-2020,15-03-2022,SBI,10-07-2030,2352204
5400695,451901,Anaya Tak,09-07-1995,905015,1927602,anaya.tak@gmail.com,Rajasthan,308097,5,7.6,19-06-2019,07-03-2022,CANARA,17-06-2024,1619505
5400696,403351,Divyansh Kar,06-06-1991,146279,3392256,divyansh.kar@gmail.com,West Bengal,579267,10,7.7,02-12-2019,21-03-2022,PNB,29-11-2029,2812989
5400697,590537,Damini Wason,19-02-1990,513584,1491197,damini.wason@gmail.com,West Bengal,717874,10,8,15-02-2021,01-03-2022,CANARA,13-02-2031,773323
5400698,489617,Hrishita Jayaraman,21-05-1987,792356,3163523,hrishita.jayaraman@gmail.com,Meghalaya,460163,20,6.4,29-12-2018,07-03-2022,AXIS,24-12-2038,2703360
5400699,503398,Saira Lata,12-12-1984,510939,4735327,saira.lata@gmail.com,Maharashtra,351066,20,5.9,18-10-2019,01-03-2022,AXIS,13-10-2039,4384261
5400700,444250,Ishaan Chana,22-09-1994,311579,2393554,ishaan.chana@gmail.com,Haryana,487026,20,6.6,31-08-2018,15-03-2022,HDFC,26-08-2038,1906528
5400701,447348,Armaan Rajagopal,24-08-1982,461451,2486783,armaan.rajagopal@gmail.com,Gujarat,819198,20,6.8,22-02-2020,15-03-2022,PNB,17-02-2040,1667585
5400702,494688,Aaryahi Lala,13-02-1985,347795,1625469,aaryahi.lala@gmail.com,Punjab,439500,10,5.8,16-06-2018,07-03-2022,PNB,13-06-2028,1185969
5400703,565162,Advik Balan,27-08-1986,238865,3855121,advik.balan@gmail.com,Tripura,403376,10,6.8,31-05-2020,01-03-2022,CANARA,29-05-2030,3451745
5400704,443929,Divyansh Srinivas,03-09-1984,292662,2141056,divyansh.srinivas@gmail.com,Jharkhand,154369,5,5.9,20-10-2018,15-03-2022,ICICI,19-10-2023,1986687
5400705,568667,Aarav Chacko,08-10-1986,968971,2625514,aarav.chacko@gmail.com,Uttar Pradesh,827596,5,6.2,26-06-2020,07-03-2022,SBI,25-06-2025,1797918
5400706,438964,Kimaya Kapur,17-01-1995,313955,2945691,kimaya.kapur@gmail.com,Kerala,250669,20,8,15-07-2019,21-03-2022,AXIS,10-07-2039,2695022
5400707,443446,Ryan Kohli,09-01-1986,526913,3564530,ryan.kohli@gmail.com,Andhra Pradesh,310036,15,8,06-11-2020,07-03-2022,AXIS,03-11-2035,3254494
5400708,554100,Indranil Ratti,01-12-1995,429862,4043523,indranil.ratti@gmail.com,Chhattisgarh,324993,10,7.2,17-06-2020,01-03-2022,SBI,15-06-2030,3718530
5400709,589821,Kanav Badami,06-02-1996,474243,1039562,kanav.badami@gmail.com,Himachal Pradesh,384694,20,7.2,05-03-2021,15-03-2022,PNB,28-02-2041,654868
5400710,518468,Chirag Solanki,23-09-1990,767562,4650393,chirag.solanki@gmail.com,Sikkim,233168,15,7.8,14-11-2020,21-03-2022,AXIS,11-11-2035,4417225
5400711,574414,Mehul Deo,30-12-1987,659600,1688527,mehul.deo@gmail.com,Rajasthan,664251,15,7.8,19-11-2019,21-03-2022,IDBI,15-11-2034,1024276
5400712,483885,Aayush Tiwari,24-01-1995,411158,3251074,aayush.tiwari@gmail.com,Chhattisgarh,200976,5,7.4,05-01-2021,07-03-2022,ICICI,04-01-2026,3050098
5400713,523299,Vivaan Sharma,13-03-1995,684698,4363776,vivaan.sharma@gmail.com,Arunachal Pradesh,789693,15,6.8,03-06-2020,15-03-2022,SBI,31-05-2035,3574083
5400714,509772,Mishti Butala,20-08-1996,664419,4234161,mishti.butala@gmail.com,West Bengal,235030,20,5.8,21-12-2020,21-03-2022,CITI,16-12-2040,3999131
5400715,596263,Samar Kalita,18-01-1987,910596,4808796,samar.kalita@gmail.com,Tamil Nadu,324081,10,7.1,10-07-2018,01-03-2022,AXIS,07-07-2028,4484715
5400716,597916,Manjari Bava,11-09-1987,235991,4360446,manjari.bava@gmail.com,Himachal Pradesh,584253,10,7.3,21-05-2020,01-03-2022,IDBI,19-05-2030,3776193
5400717,560180,Zara Vohra,08-03-1992,679899,3454272,zara.vohra@gmail.com,Chhattisgarh,656771,15,7.7,24-04-2020,15-03-2022,PNB,21-04-2035,2797501
5400718,440460,Hrishita Divan,26-03-1987,618496,3466979,hrishita.divan@gmail.com,Haryana,296848,20,7.7,11-03-2020,07-03-2022,IDBI,06-03-2040,3170131
5400719,509070,Miraya Raman,30-06-1988,469470,2468689,miraya.raman@gmail.com,Sikkim,412514,10,5.9,15-07-2019,21-03-2022,HDFC,12-07-2029,2056175
5400720,430045,Vaibhav Edwin,15-06-1984,166773,4553516,vaibhav.edwin@gmail.com,Tripura,579877,5,7.6,01-10-2018,07-03-2022,CANARA,30-09-2023,3973639
5400721,495109,Zain Bakshi,24-04-1995,978011,1458199,zain.bakshi@gmail.com,Meghalaya,691101,10,6.4,29-01-2020,07-03-2022,AXIS,26-01-2030,767098
5400722,523553,Dhanuk Sankar,27-11-1993,614613,3204636,dhanuk.sankar@gmail.com,West Bengal,608435,15,6.9,06-06-2019,01-03-2022,SBI,02-06-2034,2596201
5400723,502612,Chirag Shroff,17-05-1986,683597,1951725,chirag.shroff@gmail.com,Nagaland,793173,20,6,09-06-2019,15-03-2022,CANARA,04-06-2039,1158552
5400724,453410,Miraya Deol,25-05-1990,600104,2334446,miraya.deol@gmail.com,Tripura,788531,5,7.6,13-09-2020,21-03-2022,SBI,12-09-2025,1545915
5400725,472939,Devansh Basak,28-06-1983,191831,3554840,devansh.basak@gmail.com,Nagaland,178335,10,7.6,26-02-2021,01-03-2022,ICICI,24-02-2031,3376505
5400726,462793,Abram Rama,04-11-1995,908548,4802677,abram.rama@gmail.com,Mizoram,423776,5,7.7,27-04-2018,15-03-2022,CITI,26-04-2023,4378901
5400727,447930,Indranil Sibal,29-04-1992,672722,2091994,indranil.sibal@gmail.com,Arunachal Pradesh,546410,10,7.7,06-06-2020,21-03-2022,ICICI,04-06-2030,1545584
5400728,552970,Ela Choudhry,18-11-1983,897817,1186955,ela.choudhry@gmail.com,Gujarat,264152,15,8,22-03-2021,15-03-2022,CANARA,18-03-2036,922803
5400729,534685,Ritvik Dutta,26-12-1996,276583,4102915,ritvik.dutta@gmail.com,Uttarakhand,283625,10,7.5,14-08-2019,07-03-2022,CANARA,11-08-2029,3819290
5400730,571079,Divyansh Shukla,15-04-1988,346285,3623180,divyansh.shukla@gmail.com,Kerala,787423,20,7,30-09-2020,01-03-2022,CITI,25-09-2040,2835757
5400731,534816,Aaina Mahajan,22-03-1983,986386,3885751,aaina.mahajan@gmail.com,Tripura,658851,5,6.8,09-10-2018,21-03-2022,PNB,08-10-2023,3226900
5400732,408629,Gatik Tara,10-03-1991,340622,1411445,gatik.tara@gmail.com,Uttarakhand,326950,5,6.6,10-04-2019,21-03-2022,AXIS,08-04-2024,1084495
5400733,585255,Neelofar Ramachandran,05-04-1983,822610,2515633,neelofar.ramachandran@gmail.com,Jharkhand,160306,5,7.4,02-01-2021,07-03-2022,IDBI,01-01-2026,2355327
5400734,533962,Bhamini Dash,06-12-1994,987030,1830673,bhamini.dash@gmail.com,Sikkim,747001,20,7.7,24-05-2020,21-03-2022,PNB,19-05-2040,1083672
5400735,409584,Badal Chana,22-01-1996,727308,2254916,badal.chana@gmail.com,Arunachal Pradesh,643369,5,7.2,05-07-2018,01-03-2022,CANARA,04-07-2023,1611547
5400736,580647,Nitara Kapur,22-04-1987,901478,4434116,nitara.kapur@gmail.com,Goa,622742,5,7.6,06-11-2018,07-03-2022,SBI,05-11-2023,3811374
5400737,590954,Jhanvi Banerjee,14-04-1991,561922,2347061,jhanvi.banerjee@gmail.com,Himachal Pradesh,353059,5,5.8,04-01-2019,07-03-2022,CITI,03-01-2024,1994002
5400738,420646,Taimur Sethi,28-12-1987,268829,1950324,taimur.sethi@gmail.com,Manipur,791593,20,6.2,31-03-2019,15-03-2022,HDFC,26-03-2039,1158731
5400739,433664,Mohanlal Verma,27-09-1985,373514,4180179,mohanlal.verma@gmail.com,Tamil Nadu,707931,20,6,13-01-2019,21-03-2022,CITI,08-01-2039,3472248
5400740,514322,Ehsaan Chaudhuri,13-10-1984,504362,4173531,ehsaan.chaudhuri@gmail.com,West Bengal,736826,10,7.6,20-12-2019,07-03-2022,HDFC,17-12-2029,3436705
5400741,496535,Neelofar Saxena,11-09-1989,791657,2065422,neelofar.saxena@gmail.com,Uttar Pradesh,673983,10,7.7,25-06-2018,07-03-2022,AXIS,22-06-2028,1391439
5400742,516238,Sahil Boase,24-10-1987,838744,3103628,sahil.boase@gmail.com,Andhra Pradesh,609135,10,6.1,05-11-2020,07-03-2022,IDBI,03-11-2030,2494493
5400743,478598,Gokul Singh,21-05-1992,146710,2643243,gokul.singh@gmail.com,Andhra Pradesh,734800,10,7.9,01-02-2019,01-03-2022,CANARA,29-01-2029,1908443
5400744,598314,Faiyaz Bhandari,08-03-1985,354862,4915325,faiyaz.bhandari@gmail.com,Kerala,359964,15,7.2,14-04-2019,01-03-2022,CITI,10-04-2034,4555361
5400745,508687,Mamooty Swamy,26-09-1991,102502,2558024,mamooty.swamy@gmail.com,Nagaland,354380,15,6.7,20-06-2018,07-03-2022,ICICI,16-06-2033,2203644
5400746,529605,Hrishita Kothari,06-08-1992,212226,2370061,hrishita.kothari@gmail.com,Arunachal Pradesh,563533,15,7.1,21-10-2019,01-03-2022,AXIS,17-10-2034,1806528
5400747,568184,Aarush Magar,20-04-1982,211109,1584295,aarush.magar@gmail.com,Odisha,232502,15,7.9,21-07-2020,07-03-2022,CANARA,18-07-2035,1351793
5400748,470291,Umang Rajan,18-12-1988,795742,3199178,umang.rajan@gmail.com,Nagaland,816191,5,8,19-04-2019,15-03-2022,PNB,17-04-2024,2382987
5400749,433480,Manikya Sawhney,27-08-1983,586160,3053644,manikya.sawhney@gmail.com,Maharashtra,198538,5,5.9,07-10-2020,01-03-2022,AXIS,06-10-2025,2855106
5400750,528066,Sara Warrior,28-10-1986,536437,2438134,sara.warrior@gmail.com,Gujarat,341213,20,7,29-10-2019,01-03-2022,CANARA,24-10-2039,2096921
5400751,557141,Amani Chokshi,02-06-1993,279158,3215917,amani.chokshi@gmail.com,Mizoram,792153,5,7.2,25-12-2020,15-03-2022,IDBI,24-12-2025,2423764
5400752,593528,Lavanya Agarwal,08-09-1989,927742,2567188,lavanya.agarwal@gmail.com,Rajasthan,387944,20,7.9,22-03-2019,15-03-2022,SBI,17-03-2039,2179244
5400753,457868,Uthkarsh Varghese,19-12-1984,354937,1685490,uthkarsh.varghese@gmail.com,Madhya Pradesh,849337,20,6,01-01-2021,21-03-2022,SBI,27-12-2040,836153
5400754,509989,Krish Sengupta,03-10-1984,469096,2613593,krish.sengupta@gmail.com,Uttarakhand,522608,20,7,19-07-2019,15-03-2022,CANARA,14-07-2039,2090985
5400755,495893,Advik Sethi,07-05-1991,323854,4070227,advik.sethi@gmail.com,Kerala,363198,10,7.6,24-01-2021,07-03-2022,CANARA,22-01-2031,3707029
5400756,483572,Miraan Dewan,22-02-1990,531016,2622802,miraan.dewan@gmail.com,Tripura,394869,5,7.8,29-04-2020,15-03-2022,ICICI,28-04-2025,2227933
5400757,417147,Hunar Aggarwal,05-11-1989,437870,1350383,hunar.aggarwal@gmail.com,Andhra Pradesh,229106,15,6.5,08-10-2019,07-03-2022,CANARA,04-10-2034,1121277
5400758,438880,Vihaan Salvi,13-02-1984,158094,3100462,vihaan.salvi@gmail.com,Haryana,192794,10,6.9,21-09-2020,15-03-2022,AXIS,19-09-2030,2907668
5400759,509073,Zaina Sharma,16-03-1997,978154,1654713,zaina.sharma@gmail.com,Manipur,279207,15,6.2,27-09-2020,21-03-2022,SBI,24-09-2035,1375506
5400760,550497,Zain Ratta,22-07-1996,110861,3770272,zain.ratta@gmail.com,West Bengal,182053,20,6.8,02-03-2021,21-03-2022,SBI,25-02-2041,3588219
5400761,571208,Bhamini Majumdar,18-11-1992,797560,2822845,bhamini.majumdar@gmail.com,Meghalaya,301305,15,6.3,09-05-2019,01-03-2022,PNB,05-05-2034,2521540
5400762,469244,Anika Sandhu,22-04-1994,145791,1593950,anika.sandhu@gmail.com,Manipur,838493,5,8.1,17-12-2020,07-03-2022,ICICI,16-12-2025,755457
5400763,410861,Bhamini Tiwari,11-05-1984,912489,1430365,bhamini.tiwari@gmail.com,Meghalaya,513910,20,7.6,24-02-2019,07-03-2022,ICICI,19-02-2039,916455
5400764,574393,Shanaya Sami,15-09-1983,973823,1125126,shanaya.sami@gmail.com,Jharkhand,628133,10,7.9,15-05-2019,07-03-2022,ICICI,12-05-2029,496993
5400765,400459,Tarini Vaidya,31-05-1993,403540,4752721,tarini.vaidya@gmail.com,Himachal Pradesh,674769,20,6.5,26-10-2019,07-03-2022,ICICI,21-10-2039,4077952
5400766,548761,Mahika Dubey,01-10-1995,194879,3455854,mahika.dubey@gmail.com,Telangana,293316,10,7.8,12-05-2018,15-03-2022,SBI,09-05-2028,3162538
5400767,435623,Raghav Arya,19-04-1986,862031,1296732,raghav.arya@gmail.com,West Bengal,336285,5,7.6,09-03-2020,07-03-2022,HDFC,08-03-2025,960447
5400768,481205,Anika Sule,20-07-1987,583458,1703884,anika.sule@gmail.com,Punjab,249728,20,7.3,27-10-2020,15-03-2022,CANARA,22-10-2040,1454156
5400769,570521,Vihaan Babu,17-10-1982,301965,4153019,vihaan.babu@gmail.com,Punjab,726635,20,7.9,10-01-2021,07-03-2022,CANARA,05-01-2041,3426384
5400770,426492,Khushi Bandi,01-05-1995,351788,3586639,khushi.bandi@gmail.com,Goa,280664,10,7.7,08-09-2020,01-03-2022,CITI,06-09-2030,3305975
5400771,443173,Aniruddh Goda,02-08-1996,267571,1908439,aniruddh.goda@gmail.com,Andhra Pradesh,728199,10,5.9,13-05-2019,07-03-2022,PNB,10-05-2029,1180240
5400772,419371,Divyansh Borah,22-11-1995,426888,3014843,divyansh.borah@gmail.com,Odisha,383627,15,7.3,16-05-2018,01-03-2022,ICICI,12-05-2033,2631216
5400773,479351,Yasmin Raju,07-06-1987,642906,3556931,yasmin.raju@gmail.com,Goa,353701,15,7,30-11-2020,15-03-2022,SBI,27-11-2035,3203230
5400774,594685,Dishani Mahajan,14-10-1988,916653,4423885,dishani.mahajan@gmail.com,Tamil Nadu,608542,5,6.2,19-12-2019,01-03-2022,CITI,17-12-2024,3815343
5400775,514360,Samaira Sehgal,18-02-1985,214038,4232421,samaira.sehgal@gmail.com,Rajasthan,596908,5,6.6,29-11-2019,15-03-2022,SBI,27-11-2024,3635513
5400776,550621,Aarna Krish,24-12-1987,339890,4982456,aarna.krish@gmail.com,Tripura,555560,5,6.7,17-01-2019,21-03-2022,ICICI,16-01-2024,4426896
5400777,597274,Yakshit Mangal,21-02-1990,641490,2710151,yakshit.mangal@gmail.com,Nagaland,446377,10,6.7,23-04-2018,01-03-2022,CITI,20-04-2028,2263774
5400778,559793,Gokul Tak,16-07-1995,939762,3792890,gokul.tak@gmail.com,Odisha,538686,15,6.6,10-11-2020,01-03-2022,ICICI,07-11-2035,3254204
5400779,486496,Eshani Dayal,24-03-1984,842430,1130754,eshani.dayal@gmail.com,Sikkim,747608,20,6.9,09-05-2019,21-03-2022,AXIS,04-05-2039,383146
5400780,426190,Manikya Varkey,16-12-1993,669508,4638687,manikya.varkey@gmail.com,Karnataka,375114,15,6.2,06-01-2020,15-03-2022,PNB,02-01-2035,4263573
5400781,431624,Piya Sekhon,12-12-1982,519246,3739084,piya.sekhon@gmail.com,Telangana,829612,15,7.2,01-07-2019,21-03-2022,HDFC,27-06-2034,2909472
5400782,408806,Aniruddh Dani,12-09-1982,850697,1685075,aniruddh.dani@gmail.com,Manipur,389909,20,6.9,21-11-2019,07-03-2022,AXIS,16-11-2039,1295166
5400783,465658,Nitya Master,20-10-1983,172100,3442000,nitya.master@gmail.com,Assam,759553,15,6,20-07-2019,01-03-2022,AXIS,16-07-2034,2682447
5400784,582929,Tara Badami,21-03-1986,470244,2342045,tara.badami@gmail.com,Odisha,453058,20,7,20-04-2018,21-03-2022,HDFC,15-04-2038,1888987
5400785,528808,Samiha Gaba,26-04-1986,796038,2398358,samiha.gaba@gmail.com,Nagaland,299441,15,7.3,30-04-2018,01-03-2022,AXIS,26-04-2033,2098917
5400786,546985,Miraan Kala,07-08-1989,514713,3880475,miraan.kala@gmail.com,Haryana,608521,15,7.3,27-04-2018,21-03-2022,PNB,23-04-2033,3271954
5400787,478537,Raunak Dyal,07-07-1988,994145,1499469,raunak.dyal@gmail.com,Arunachal Pradesh,763590,5,6.8,24-10-2018,07-03-2022,AXIS,23-10-2023,735879
5400788,522994,Navya Rattan,25-04-1995,921769,4820719,navya.rattan@gmail.com,Haryana,441245,20,6.1,29-09-2018,15-03-2022,IDBI,24-09-2038,4379474
5400789,499526,Suhana Sekhon,08-03-1987,228809,1337993,suhana.sekhon@gmail.com,Tamil Nadu,749412,20,6,13-03-2020,07-03-2022,PNB,08-03-2040,588581
5400790,498754,Adah Sabharwal,30-05-1985,440429,4972002,adah.sabharwal@gmail.com,Tripura,687628,15,7,12-11-2018,01-03-2022,AXIS,08-11-2033,4284374
5400791,424537,Vihaan Sagar,25-04-1982,152732,1138092,vihaan.sagar@gmail.com,Tripura,267596,20,7.1,25-08-2020,15-03-2022,CITI,20-08-2040,870496
5400792,511603,Nehmat Arya,25-11-1992,679759,4157461,nehmat.arya@gmail.com,Arunachal Pradesh,171328,15,6.9,29-06-2019,07-03-2022,IDBI,25-06-2034,3986133
5400793,584587,Navya Bera,26-01-1996,552380,1620819,navya.bera@gmail.com,Meghalaya,299443,5,6.2,01-02-2020,21-03-2022,IDBI,30-01-2025,1321376
5400794,524884,Hiran Karnik,26-12-1994,119817,4830249,hiran.karnik@gmail.com,Himachal Pradesh,200427,10,7.8,23-08-2020,15-03-2022,AXIS,21-08-2030,4629822
5400795,542911,Jivika Hora,15-02-1997,215763,2296945,jivika.hora@gmail.com,Gujarat,224794,5,7.7,17-04-2020,01-03-2022,AXIS,16-04-2025,2072151
5400796,481298,Riaan Mangal,05-10-1988,596852,2966964,riaan.mangal@gmail.com,Himachal Pradesh,222006,5,6,25-11-2020,15-03-2022,AXIS,24-11-2025,2744958
5400797,461083,Keya Balan,09-11-1995,124785,3503753,keya.balan@gmail.com,Manipur,547262,20,8,12-08-2019,15-03-2022,CANARA,07-08-2039,2956491
5400798,588943,Zaina Shroff,26-05-1996,386216,3894475,zaina.shroff@gmail.com,Jharkhand,631475,20,7.9,03-06-2019,01-03-2022,ICICI,29-05-2039,3263000
5400799,411918,Seher Gulati,06-09-1989,453676,2993513,seher.gulati@gmail.com,Sikkim,606387,10,6.7,31-05-2020,21-03-2022,SBI,29-05-2030,2387126
5400800,437593,Indrajit Kala,15-02-1996,351016,4216934,indrajit.kala@gmail.com,Gujarat,840748,15,7.6,22-07-2018,07-03-2022,AXIS,18-07-2033,3376186
5400801,582843,Alisha Sathe,05-10-1986,922637,3141283,alisha.sathe@gmail.com,Uttarakhand,843223,20,5.8,17-08-2019,21-03-2022,IDBI,12-08-2039,2298060
5400802,589971,Divij Boase,16-04-1988,250340,4256089,divij.boase@gmail.com,Andhra Pradesh,507267,15,6.5,14-09-2018,07-03-2022,CANARA,10-09-2033,3748822
5400803,575926,Nakul Mahal,13-11-1995,338490,4298203,nakul.mahal@gmail.com,Nagaland,684901,5,7.6,23-05-2018,15-03-2022,IDBI,22-05-2023,3613302
5400804,477640,Urvi Karnik,15-10-1983,636991,3251558,urvi.karnik@gmail.com,Andhra Pradesh,403541,5,7.4,13-07-2019,15-03-2022,PNB,11-07-2024,2848017
5400805,518591,Arhaan Raju,03-05-1982,814872,3654065,arhaan.raju@gmail.com,Sikkim,668231,10,8.1,02-08-2018,15-03-2022,PNB,30-07-2028,2985834
5400806,562523,Manjari Bhagat,18-03-1994,726305,1160218,manjari.bhagat@gmail.com,Telangana,824015,20,6.5,09-05-2020,15-03-2022,ICICI,04-05-2040,336203
